config.name,config.description,config.content.factory,config.content.factory_path,config.content.factory_args,config.content.ansatz_name,config.content.loss,config.content.loss_path,config.content.variable_args.scale,config.content.variable_args.n,config.content.variable_args.theta,config.content.variable_args.weights,config.content.static_args.a,config.content.static_args.has_vanishing_endpoints,args.a,args.has_vanishing_endpoints,args.scale,args.n,args.theta,args.weights,results.nit,results.nfev,results.njev,results.nhev,results.cg_niter,results.cg_stop_cond,results.fun,results.grad,results.lagrangian_grad,results.constr,results.jac,results.constr_nfev,results.constr_njev,results.constr_nhev,results.v,results.method,results.x,results.optimality,results.constr_violation,results.execution_time,results.tr_radius,results.constr_penalty,results.status,results.niter,results.success,results.message
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,2.35619449019,equal,192,1152,192,0,195,1,1.6992523897312295,[0.19603467 0.21959797 0.18474701 0.12004036 0.04609107],"[ 5.74287827e-05 -9.60403470e-05  3.51963734e-05  4.07751496e-05
 -3.35922822e-05]","[array([-2.49580516e-08]), array([-8.8819184e-10]), array([-1.26595872e-08])]","[array([[0.49957093, 0.79146196, 0.90441929, 0.79146195, 0.49957094]]), array([[1.32980759, 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514097, 0.05842766, 0.33159046, 0.93970626, 1.32980761]])]","[1152, 1152, 1152]","[0, 0, 0]","[0, 0, 0]","[array([-0.18983231]), array([-0.07620077]), array([0.03692398])]",equality_constrained_sqp,[ -1.68952969   8.19192667 -21.00820043  27.18777868 -14.32715236],9.60403470191577e-05,2.495805162539e-08,840.4971752166748,97.99999999999996,1.0,1,192,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,2.35619449019,covariance,206,1236,206,0,209,4,-0.1633166102101014,[0.17158785 0.18434899 0.1467758  0.08787737 0.02652932],"[ 2.67052143e-05 -5.56384698e-05  5.61275913e-05 -3.24928436e-05
  1.13068170e-05]","[array([4.39728254e-11]), array([-8.7131094e-11]), array([-1.56674673e-12])]","[array([[0.49957092, 0.79146196, 0.90441929, 0.79146196, 0.49957094]]), array([[1.32980761, 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514091, 0.05842766, 0.33159046, 0.93970625, 1.32980761]])]","[1236, 1236, 1236]","[0, 0, 0]","[0, 0, 0]","[array([-0.14860162]), array([-0.07332642]), array([0.03616764])]",equality_constrained_sqp,[ -2.34698691   9.63403002 -22.65199443  28.32675404 -14.78294359],5.612759126428189e-05,8.713109400648733e-11,431.41832733154297,97.99999999999997,1.0,1,206,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,2.35619449019,variance,14,84,14,0,20,4,1.0841366307852809,[0.10527081 0.16135384 0.1782221  0.14839734 0.08586142],"[-4.32921137e-05  9.21468407e-05 -9.80540502e-05  6.18172333e-05
 -2.31143325e-05]","[array([4.88276086e-10]), array([5.64562841e-11]), array([-1.23187505e-09])]","[array([[0.49957094, 0.79146195, 0.9044193 , 0.79146195, 0.49957094]]), array([[1.3298076 , 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514094, 0.05842767, 0.33159046, 0.93970625, 1.32980761]])]","[84, 84, 84]","[0, 0, 0]","[0, 0, 0]","[array([-0.19935977]), array([-0.00434111]), array([0.01032641])]",equality_constrained_sqp,[-17.50896806  42.59968553 -59.50475929  53.22716063 -24.57924952],9.805405019248578e-05,1.2318750464146433e-09,35.91897368431091,138.39219713958,1.0,1,14,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,2.35619449019,deterministic,504,3024,504,0,511,4,0.6981140921688922,[-0.08873008 -0.17001316 -0.21468524 -0.19850223 -0.13161134],"[ 1.21864287e-05 -2.09029125e-05  9.36317056e-06  6.20090449e-06
 -5.84528833e-06]","[array([-1.61974612e-09]), array([7.30179361e-10]), array([-3.17303162e-09])]","[array([[0.49957085, 0.79146197, 0.90441929, 0.79146196, 0.49957094]]), array([[1.32980758, 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514102, 0.05842768, 0.33159046, 0.93970625, 1.32980759]])]","[3024, 3024, 3024]","[0, 0, 0]","[0, 0, 0]","[array([0.24375514]), array([-0.02486766]), array([0.00749007])]",equality_constrained_sqp,[ -0.34047976   7.6309344  -26.32055432  36.09020754 -19.27395825],2.090291253146727e-05,3.1730316152334126e-09,770.7393193244934,154.2654068962911,1.0,1,504,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,2.35619449019,variance_plus_deterministic,279,1680,280,0,287,1,2.0751028873781387,[-0.00044049 -0.03190563 -0.05929514 -0.06639275 -0.05232678],"[ 8.82274196e-06 -1.44475266e-05  4.29501838e-06  7.70350718e-06
 -5.91397050e-06]","[array([1.42948071e-08]), array([3.9891313e-09]), array([-1.2717706e-08])]","[array([[0.49957092, 0.79146197, 0.90441929, 0.79146195, 0.49957094]]), array([[1.3298076 , 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514094, 0.05842766, 0.33159046, 0.93970625, 1.3298076 ]])]","[1680, 1680, 1680]","[0, 0, 0]","[0, 0, 0]","[array([0.07038844]), array([-0.02615532]), array([0.01300286])]",equality_constrained_sqp,[ -6.67696023  21.5367751  -42.18874665  47.1005382  -23.68410431],1.4447526639388463e-05,1.4294807115788899e-08,747.7707059383392,161.1466013691584,1.0,1,279,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,3.14159265359,equal,302,1812,302,0,304,4,1.7258740772251873,[ 0.10199329  0.04740791 -0.0245519  -0.06156928 -0.06170097],"[ 1.17897510e-05 -4.12727870e-05  8.52973275e-05 -9.26607267e-05
  4.59772871e-05]","[array([1.46815893e-12]), array([3.2509237e-10]), array([8.72120154e-10])]","[array([[0.49957093, 0.79146196, 0.90441929, 0.79146196, 0.49957094]]), array([[1.32980758, 0.93970626, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514097, 0.05842767, 0.33159046, 0.93970625, 1.32980761]])]","[1812, 1812, 1812]","[0, 0, 0]","[0, 0, 0]","[array([0.05277202]), array([-0.09661817]), array([0.02698156])]",equality_constrained_sqp,[ -1.41419605   6.78412197 -17.40837476  22.94315172 -12.1645283 ],9.266072667076311e-05,8.72120153871947e-10,1404.7780237197876,97.99999999999999,1.0,1,302,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,3.14159265359,covariance,279,1674,279,0,282,4,-0.15332675276973107,[ 0.0730821   0.00518657 -0.06954854 -0.09723177 -0.08096412],"[ 2.16822522e-05 -3.78547269e-05  1.90638981e-05  7.92067444e-06
 -8.77135795e-06]","[array([1.05613296e-11]), array([7.75749326e-11]), array([6.87521151e-11])]","[array([[0.49957089, 0.79146196, 0.9044193 , 0.79146196, 0.49957094]]), array([[1.32980759, 0.93970626, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514097, 0.05842767, 0.33159046, 0.93970625, 1.3298076 ]])]","[1674, 1674, 1674]","[0, 0, 0]","[0, 0, 0]","[array([0.10302102]), array([-0.09372979]), array([0.02253777])]",equality_constrained_sqp,[ -2.00785653   8.10586196 -18.9635471   24.06333706 -12.62409784],3.785472688674538e-05,7.757493258875314e-11,617.0718908309937,139.31654281381782,1.0,1,279,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,3.14159265359,variance,16,96,16,0,23,1,1.146846929319005,[0.10184348 0.15508985 0.16946434 0.13663729 0.07410406],"[ 1.78331604e-06 -3.75637312e-06  3.89641575e-06 -2.36176323e-06
  8.55505458e-07]","[array([1.25065824e-09]), array([1.42492792e-08]), array([-2.05298463e-08])]","[array([[0.49957094, 0.79146195, 0.90441929, 0.79146195, 0.49957094]]), array([[1.32980759, 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514091, 0.05842767, 0.33159046, 0.93970626, 1.32980759]])]","[96, 96, 96]","[0, 0, 0]","[0, 0, 0]","[array([-0.19163271]), array([-0.00465578]), array([0.01628421])]",equality_constrained_sqp,[-14.26138738  35.04934241 -49.8388685   45.60016119 -21.28067069],3.896415745260895e-06,2.052984626743637e-08,45.79986906051636,223.85127794775929,1.0,1,16,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,3.14159265359,deterministic,142,864,144,0,150,4,0.4483724172204545,[-0.3762338  -0.58509818 -0.64771645 -0.52564114 -0.28671563],"[-4.54434325e-05  8.69549637e-05 -6.75387254e-05  1.90940696e-05
 -2.96714808e-07]","[array([1.02619246e-10]), array([-1.67315061e-10]), array([7.10942416e-11])]","[array([[0.49957093, 0.79146195, 0.90441929, 0.79146196, 0.49957094]]), array([[1.32980762, 0.93970626, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514093, 0.05842767, 0.33159046, 0.93970625, 1.3298076 ]])]","[864, 864, 864]","[0, 0, 0]","[0, 0, 0]","[array([0.73599386]), array([0.0066328]), array([-0.060911])]",equality_constrained_sqp,[-13.59473486  27.28648824 -25.35292979  14.91529358  -5.36438595],8.695496370426416e-05,1.6731506111145045e-10,247.23695993423462,6.994782270666926,1.0,1,142,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,5,3.14159265359,variance_plus_deterministic,41,258,43,0,52,4,1.8623870851443924,[-0.07705532 -0.12540963 -0.14476418 -0.12541277 -0.07705949],"[-4.29797272e-06  9.89640780e-06 -1.24445014e-05  9.64389784e-06
 -4.12998210e-06]","[array([-9.23137122e-11]), array([1.97819094e-10]), array([-1.83213444e-10])]","[array([[0.49957094, 0.79146195, 0.9044193 , 0.79146196, 0.49957094]]), array([[1.3298076 , 0.93970625, 0.33159046, 0.05842767, 0.00514093]]), array([[0.00514093, 0.05842767, 0.33159046, 0.93970625, 1.3298076 ]])]","[258, 258, 258]","[0, 0, 0]","[0, 0, 0]","[array([0.16224684]), array([-0.00299847]), array([-0.00299519])]",equality_constrained_sqp,[ 35.48514025 -83.15029044 107.43462071 -83.15040159  35.48521418],1.244450135603971e-05,1.9781909443850054e-10,194.5783336162567,40.28204940216894,1.0,1,41,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,0.78539816339,equal,96,784,98,0,128,1,0.9972073843024297,"[0.08413166 0.11590621 0.13630892 0.14099372 0.12944404 0.10346322
 0.06937788]","[-5.26682275e-05  4.00483349e-05  5.72004365e-05 -3.69695161e-05
 -4.57028606e-05  2.64312696e-05  5.73511423e-06]","[array([3.26432786e-06]), array([-3.85195539e-06]), array([4.41650002e-06])]","[array([[0.49957096, 0.70800604, 0.8536056 , 0.90441909, 0.85360559,
        0.70800604, 0.49957094]]), array([[1.3298076 , 1.13964099, 0.71730821, 0.33159047, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514092, 0.02807179, 0.11257883, 0.33159059, 0.7173082 ,
        1.13964099, 1.32980761]])]","[784, 784, 784]","[0, 0, 0]","[0, 0, 0]","[array([-0.15678479]), array([-0.00443215]), array([0.00674968])]",equality_constrained_sqp,"[ 412.062111   -987.60372891  923.14907556  -23.54047927 -923.07679187
 1048.14920021 -453.37314895]",5.720043647544843e-05,4.416500019033265e-06,677.9579486846924,6121.600728441297,1.0,1,96,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,0.78539816339,covariance,66,544,68,0,94,4,-0.8440333183051567,"[0.08557772 0.11932828 0.14180233 0.14775293 0.13623145 0.10919824
 0.07345175]","[ 4.75092504e-06 -1.72500579e-05  2.30304258e-05 -5.13435676e-06
 -1.73925859e-05  1.83857490e-05 -6.69850936e-06]","[array([3.08835524e-07]), array([-4.62395824e-08]), array([-1.36892481e-07])]","[array([[0.49957094, 0.70800604, 0.85360559, 0.90441924, 0.8536056 ,
        0.70800604, 0.49957094]]), array([[1.3298076 , 1.13964099, 0.7173082 , 0.33159044, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514095, 0.02807178, 0.11257884, 0.33159027, 0.71730821,
        1.13964098, 1.32980761]])]","[544, 544, 544]","[0, 0, 0]","[0, 0, 0]","[array([-0.16496383]), array([-0.00240373]), array([0.00674161])]",equality_constrained_sqp,"[ 413.66418019 -992.3135356   928.06639657  -22.86566254 -928.70364087
 1052.64669036 -454.68365147]",2.3030425788831874e-05,3.0883552426530514e-07,218.32478165626526,4563.333044725242,1.0,1,66,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,0.78539816339,variance,5,40,5,0,6,4,1.003351458434987,"[0.00715152 0.01009012 0.01199269 0.01229407 0.01093824 0.00833115
 0.00529393]","[-5.63037177e-05  2.47303193e-05  7.04590565e-05  1.71630176e-05
 -7.33875495e-05 -6.04207193e-05  8.08172210e-05]","[array([2.92617415e-08]), array([9.41235515e-09]), array([-1.79099091e-08])]","[array([[0.49957096, 0.70800602, 0.85360559, 0.9044193 , 0.85360559,
        0.70800604, 0.49957094]]), array([[1.32980759, 1.13964098, 0.71730821, 0.33159046, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514092, 0.0280718 , 0.11257886, 0.33159041, 0.7173082 ,
        1.13964098, 1.3298076 ]])]","[40, 40, 40]","[0, 0, 0]","[0, 0, 0]","[array([-0.01400652]), array([-0.00016353]), array([0.00134228])]",equality_constrained_sqp,"[ 2.55945842 -1.59674595 -3.05690327  0.29319173  4.1244422   2.43756596
 -4.10424618]",8.081722098977093e-05,2.9261741474329028e-08,8.029743432998657,25.75404474130727,1.0,1,5,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,0.78539816339,deterministic,16,128,16,0,27,4,0.5398403161577016,"[0.10200706 0.13811923 0.15979054 0.16299175 0.14702664 0.11434802
 0.07399853]","[-5.49452509e-05  8.47135339e-05 -3.54643551e-05 -3.95944076e-07
  3.82513793e-05 -8.93391729e-05  5.74555233e-05]","[array([1.39152334e-09]), array([-2.40571896e-10]), array([-2.25170993e-09])]","[array([[0.49957093, 0.70800604, 0.8536056 , 0.90441929, 0.85360559,
        0.70800603, 0.49957094]]), array([[1.3298076 , 1.13964099, 0.71730821, 0.33159047, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514102, 0.0280718 , 0.11257876, 0.33159044, 0.71730824,
        1.13964099, 1.3298076 ]])]","[128, 128, 128]","[0, 0, 0]","[0, 0, 0]","[array([-0.1817541]), array([-0.00851874]), array([0.01270995])]",equality_constrained_sqp,"[  8.0411803    2.72508459 -10.87386244 -27.82998496  16.9272681
  56.22252214 -49.54180681]",8.93391728754734e-05,2.2517099296237575e-09,60.113991260528564,351.6009991499511,1.0,1,16,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,0.78539816339,variance_plus_deterministic,20,168,21,0,51,4,1.8827507861855988,"[0.0933554  0.1279507  0.14980962 0.15423185 0.14016796 0.10998127
 0.07201667]","[ 3.24550226e-05 -2.03418869e-05 -5.42890044e-05  4.73694508e-05
  4.73252752e-05 -8.04044537e-05  3.64670213e-05]","[array([4.974126e-09]), array([-2.62016522e-09]), array([-9.02633701e-09])]","[array([[0.49957094, 0.70800603, 0.8536056 , 0.9044193 , 0.8536056 ,
        0.70800604, 0.49957094]]), array([[1.3298076 , 1.13964099, 0.7173082 , 0.33159046, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514095, 0.02807179, 0.11257883, 0.33159046, 0.7173082 ,
        1.13964099, 1.32980759]])]","[168, 168, 168]","[0, 0, 0]","[0, 0, 0]","[array([-0.1723827]), array([-0.00545968]), array([0.01065211])]",equality_constrained_sqp,"[-11.39596631  39.95402616 -37.71380532 -19.04769605  14.92747822
  55.51454176 -48.48478343]",8.040445368497247e-05,9.026337011164287e-09,154.00574207305908,489.55011608393954,1.0,1,20,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,1.57079632679,equal,195,1560,195,0,222,4,1.1348176339497682,"[0.11996094 0.16242175 0.18815554 0.19187213 0.17296622 0.13448474
 0.08671573]","[-1.74521135e-05  1.96607228e-05  9.42378977e-06 -1.99155056e-05
  6.36508035e-06 -3.07386283e-06  3.02153326e-06]","[array([-3.44846711e-08]), array([-4.19520552e-09]), array([-1.2898056e-08])]","[array([[0.49957094, 0.70800604, 0.85360559, 0.90441923, 0.85360559,
        0.70800604, 0.49957094]]), array([[1.3298076 , 1.13964098, 0.7173082 , 0.33159047, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514094, 0.02807178, 0.11257883, 0.33159052, 0.7173082 ,
        1.13964098, 1.32980761]])]","[1560, 1560, 1560]","[0, 0, 0]","[0, 0, 0]","[array([-0.21417705]), array([-0.00982125]), array([0.01529124])]",equality_constrained_sqp,"[ 217.78397611 -528.6605133   506.93317847  -31.33004036 -490.39962363
  575.08399285 -253.1057778 ]",1.9915505597705753e-05,3.4484671118661936e-08,1597.4766292572021,2358.417697326012,1.0,1,195,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,1.57079632679,covariance,176,1408,176,0,201,4,-0.6904714415984825,"[0.14512794 0.19556906 0.22549733 0.22903965 0.20545715 0.15855105
 0.10125128]","[-3.94966413e-05  5.20521041e-05 -9.72863943e-06 -1.42452258e-06
  2.14907377e-05 -7.21705354e-05  5.04903628e-05]","[array([4.64954866e-08]), array([-5.89741682e-08]), array([1.8978858e-07])]","[array([[0.49957094, 0.70800604, 0.85360559, 0.90441934, 0.85360559,
        0.70800604, 0.49957094]]), array([[1.32980761, 1.13964098, 0.71730821, 0.33159046, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514092, 0.02807178, 0.11257884, 0.33159047, 0.71730821,
        1.13964097, 1.32980759]])]","[1408, 1408, 1408]","[0, 0, 0]","[0, 0, 0]","[array([-0.25576779]), array([-0.01315699]), array([0.02003373])]",equality_constrained_sqp,"[ 191.84031148 -466.46901129  448.70760771  -28.54398171 -437.16897802
  516.15472022 -228.29457932]",7.217053544554194e-05,1.8978857951879036e-07,626.7477033138275,4664.252964869659,1.0,1,176,True,`gtol` termination condition is satisfied.
gaussian_medium_constrained,Configuration to test the Gaussian Pulses with constraints but fast.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,[0.3],"[5, 7, 10, 12]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.3,7,1.57079632679,variance,14,112,14,0,25,4,1.0247250053353012,"[0.0405026  0.0567842  0.06773334 0.0708681  0.06552537 0.05248201
 0.03518256]","[ 5.17600397e-05 -1.46493152e-05 -7.99148253e-05 -1.55390906e-05
  8.42862683e-05  4.35163306e-05 -7.20087280e-05]","[array([8.60460503e-09]), array([1.18571705e-09]), array([-1.82311908e-08])]","[array([[0.49957093, 0.70800604, 0.85360557, 0.9044193 , 0.85360559,
        0.70800604, 0.49957094]]), array([[1.3298076 , 1.13964098, 0.7173082 , 0.33159046, 0.11257884,
        0.02807178, 0.00514093]]), array([[0.00514093, 0.02807177, 0.1125788 , 0.33159046, 0.71730815,
        1.13964098, 1.3298076 ]])]","[112, 112, 112]","[0, 0, 0]","[0, 0, 0]","[array([-0.07935967]), array([-0.00061817]), array([0.00330453])]",equality_constrained_sqp,"[-24.69014041  36.68758156   4.14233935 -41.10903782   4.11491964
  49.99783093 -35.84666912]",8.428626830908831e-05,1.8231190779260942e-08,51.011324644088745,205.71848666070557,1.0,1,14,True,`gtol` termination condition is satisfied.
